,date,sunrise,sunset,first_light,last_light,dawn,dusk,solar_noon,golden_hour,day_length,timezone,utc_offset
272,2019-01-28,6:54:24 AM,5:18:27 PM,5:27:54 AM,6:44:57 PM,6:27:49 AM,5:45:03 PM,12:06:26 PM,4:42:10 PM,10:24:03,America/Los_Angeles,-480.0
273,2019-01-29,6:53:49 AM,5:19:27 PM,5:27:27 AM,6:45:49 PM,6:27:16 AM,5:46:00 PM,12:06:38 PM,4:43:15 PM,10:25:38,America/Los_Angeles,-480.0
274,2019-01-30,6:53:12 AM,5:20:28 PM,5:26:58 AM,6:46:41 PM,6:26:43 AM,5:46:57 PM,12:06:50 PM,4:44:21 PM,10:27:16,America/Los_Angeles,-480.0
275,2019-01-31,6:52:33 AM,5:21:28 PM,5:26:28 AM,6:47:33 PM,6:26:08 AM,5:47:54 PM,12:07:01 PM,4:45:27 PM,10:28:54,America/Los_Angeles,-480.0
276,2019-02-01,6:51:53 AM,5:22:28 PM,5:25:56 AM,6:48:25 PM,6:25:31 AM,5:48:51 PM,12:07:11 PM,4:46:33 PM,10:30:34,America/Los_Angeles,-480.0
277,2019-02-02,6:51:12 AM,5:23:28 PM,5:25:23 AM,6:49:17 PM,6:24:52 AM,5:49:48 PM,12:07:20 PM,4:47:39 PM,10:32:16,America/Los_Angeles,-480.0
278,2019-02-03,6:50:28 AM,5:24:28 PM,5:24:48 AM,6:50:09 PM,6:24:12 AM,5:50:44 PM,12:07:28 PM,4:48:45 PM,10:33:59,America/Los_Angeles,-480.0
279,2019-02-04,6:49:44 AM,5:25:28 PM,5:24:11 AM,6:51:01 PM,6:23:31 AM,5:51:41 PM,12:07:36 PM,4:49:50 PM,10:35:44,America/Los_Angeles,-480.0
280,2019-02-05,6:48:58 AM,5:26:28 PM,5:23:33 AM,6:51:53 PM,6:22:48 AM,5:52:38 PM,12:07:43 PM,4:50:55 PM,10:37:30,America/Los_Angeles,-480.0
281,2019-02-06,6:48:10 AM,5:27:28 PM,5:22:53 AM,6:52:45 PM,6:22:04 AM,5:53:34 PM,12:07:49 PM,4:52:01 PM,10:39:17,America/Los_Angeles,-480.0
282,2019-02-07,6:47:21 AM,5:28:27 PM,5:22:11 AM,6:53:37 PM,6:21:18 AM,5:54:31 PM,12:07:54 PM,4:53:05 PM,10:41:05,America/Los_Angeles,-480.0
283,2019-02-08,6:46:31 AM,5:29:26 PM,5:21:28 AM,6:54:29 PM,6:20:30 AM,5:55:27 PM,12:07:59 PM,4:54:10 PM,10:42:55,America/Los_Angeles,-480.0
284,2019-02-09,6:45:39 AM,5:30:25 PM,5:20:44 AM,6:55:20 PM,6:19:41 AM,5:56:23 PM,12:08:02 PM,4:55:14 PM,10:44:46,America/Los_Angeles,-480.0
285,2019-02-10,6:44:46 AM,5:31:24 PM,5:19:58 AM,6:56:12 PM,6:18:51 AM,5:57:19 PM,12:08:05 PM,4:56:18 PM,10:46:37,America/Los_Angeles,-480.0
286,2019-02-11,6:43:52 AM,5:32:22 PM,5:19:10 AM,6:57:03 PM,6:18:00 AM,5:58:14 PM,12:08:07 PM,4:57:22 PM,10:48:30,America/Los_Angeles,-480.0
287,2019-02-12,6:42:56 AM,5:33:20 PM,5:18:22 AM,6:57:55 PM,6:17:07 AM,5:59:09 PM,12:08:08 PM,4:58:25 PM,10:50:24,America/Los_Angeles,-480.0
288,2019-02-13,6:41:59 AM,5:34:18 PM,5:17:31 AM,6:58:46 PM,6:16:13 AM,6:00:04 PM,12:08:08 PM,4:59:28 PM,10:52:19,America/Los_Angeles,-480.0
289,2019-02-14,6:41:00 AM,5:35:16 PM,5:16:39 AM,6:59:37 PM,6:15:17 AM,6:00:59 PM,12:08:08 PM,5:00:30 PM,10:54:15,America/Los_Angeles,-480.0
290,2019-02-15,6:40:01 AM,5:36:13 PM,5:15:46 AM,7:00:28 PM,6:14:20 AM,6:01:53 PM,12:08:07 PM,5:01:32 PM,10:56:11,America/Los_Angeles,-480.0
291,2019-02-16,6:39:00 AM,5:37:09 PM,5:14:51 AM,7:01:18 PM,6:13:22 AM,6:02:47 PM,12:08:05 PM,5:02:34 PM,10:58:09,America/Los_Angeles,-480.0
292,2019-02-17,6:37:58 AM,5:38:06 PM,5:13:55 AM,7:02:09 PM,6:12:23 AM,6:03:41 PM,12:08:02 PM,5:03:35 PM,11:00:07,America/Los_Angeles,-480.0
293,2019-02-18,6:36:55 AM,5:39:02 PM,5:12:57 AM,7:02:59 PM,6:11:22 AM,6:04:35 PM,12:07:58 PM,5:04:36 PM,11:02:06,America/Los_Angeles,-480.0
294,2019-02-19,6:35:51 AM,5:39:57 PM,5:11:59 AM,7:03:50 PM,6:10:20 AM,6:05:28 PM,12:07:54 PM,5:05:36 PM,11:04:06,America/Los_Angeles,-480.0
295,2019-02-20,6:34:46 AM,5:40:52 PM,5:10:58 AM,7:04:40 PM,6:09:18 AM,6:06:21 PM,12:07:49 PM,5:06:35 PM,11:06:06,America/Los_Angeles,-480.0
296,2019-02-21,6:33:39 AM,5:41:47 PM,5:09:57 AM,7:05:30 PM,6:08:13 AM,6:07:13 PM,12:07:43 PM,5:07:35 PM,11:08:07,America/Los_Angeles,-480.0
297,2019-02-22,6:32:32 AM,5:42:42 PM,5:08:54 AM,7:06:20 PM,6:07:08 AM,6:08:05 PM,12:07:37 PM,5:08:33 PM,11:10:09,America/Los_Angeles,-480.0
298,2019-02-23,6:31:24 AM,5:43:36 PM,5:07:50 AM,7:07:09 PM,6:06:02 AM,6:08:57 PM,12:07:30 PM,5:09:31 PM,11:12:11,America/Los_Angeles,-480.0
299,2019-02-24,6:30:15 AM,5:44:29 PM,5:06:45 AM,7:07:59 PM,6:04:55 AM,6:09:49 PM,12:07:22 PM,5:10:29 PM,11:14:14,America/Los_Angeles,-480.0
300,2019-02-25,6:29:04 AM,5:45:22 PM,5:05:38 AM,7:08:49 PM,6:03:47 AM,6:10:40 PM,12:07:13 PM,5:11:26 PM,11:16:17,America/Los_Angeles,-480.0
301,2019-02-26,6:27:53 AM,5:46:15 PM,5:04:30 AM,7:09:38 PM,6:02:37 AM,6:11:31 PM,12:07:04 PM,5:12:22 PM,11:18:21,America/Los_Angeles,-480.0
302,2019-02-27,6:26:41 AM,5:47:07 PM,5:03:21 AM,7:10:27 PM,6:01:27 AM,6:12:21 PM,12:06:54 PM,5:13:18 PM,11:20:26,America/Los_Angeles,-480.0
303,2019-02-28,6:25:29 AM,5:47:59 PM,5:02:11 AM,7:11:16 PM,6:00:16 AM,6:13:12 PM,12:06:44 PM,5:14:14 PM,11:22:30,America/Los_Angeles,-480.0
304,2019-03-01,6:24:15 AM,5:48:51 PM,5:01:00 AM,7:12:06 PM,5:59:04 AM,6:14:02 PM,12:06:33 PM,5:15:09 PM,11:24:36,America/Los_Angeles,-480.0
305,2019-03-02,6:23:01 AM,5:49:42 PM,4:59:48 AM,7:12:55 PM,5:57:51 AM,6:14:51 PM,12:06:21 PM,5:16:03 PM,11:26:41,America/Los_Angeles,-480.0
306,2019-03-03,6:21:45 AM,5:50:33 PM,4:58:35 AM,7:13:44 PM,5:56:37 AM,6:15:41 PM,12:06:09 PM,5:16:57 PM,11:28:47,America/Los_Angeles,-480.0
307,2019-03-04,6:20:30 AM,5:51:23 PM,4:57:20 AM,7:14:33 PM,5:55:23 AM,6:16:30 PM,12:05:56 PM,5:17:51 PM,11:30:53,America/Los_Angeles,-480.0
308,2019-03-05,6:19:13 AM,5:52:13 PM,4:56:05 AM,7:15:21 PM,5:54:08 AM,6:17:19 PM,12:05:43 PM,5:18:43 PM,11:33:00,America/Los_Angeles,-480.0
309,2019-03-06,6:17:56 AM,5:53:03 PM,4:54:49 AM,7:16:10 PM,5:52:52 AM,6:18:07 PM,12:05:29 PM,5:19:36 PM,11:35:07,America/Los_Angeles,-480.0
310,2019-03-07,6:16:38 AM,5:53:52 PM,4:53:31 AM,7:16:59 PM,5:51:35 AM,6:18:56 PM,12:05:15 PM,5:20:28 PM,11:37:14,America/Los_Angeles,-480.0
311,2019-03-08,6:15:20 AM,5:54:41 PM,4:52:13 AM,7:17:48 PM,5:50:17 AM,6:19:44 PM,12:05:01 PM,5:21:19 PM,11:39:21,America/Los_Angeles,-480.0
312,2019-03-09,6:14:01 AM,5:55:30 PM,4:50:54 AM,7:18:37 PM,5:48:59 AM,6:20:32 PM,12:04:45 PM,5:22:10 PM,11:41:29,America/Los_Angeles,-480.0
313,2019-03-10,6:12:41 AM,5:56:19 PM,4:49:34 AM,7:19:26 PM,5:47:41 AM,6:21:19 PM,12:04:30 PM,5:23:01 PM,11:43:37,America/Los_Angeles,-480.0
314,2019-03-11,7:11:21 AM,6:57:07 PM,5:48:13 AM,8:20:15 PM,6:46:21 AM,7:22:07 PM,1:04:14 PM,6:23:51 PM,11:45:45,America/Los_Angeles,-420.0
315,2019-03-12,7:10:01 AM,6:57:54 PM,5:46:52 AM,8:21:04 PM,6:45:02 AM,7:22:54 PM,1:03:58 PM,6:24:41 PM,11:47:53,America/Los_Angeles,-420.0
316,2019-03-13,7:08:40 AM,6:58:42 PM,5:45:29 AM,8:21:53 PM,6:43:41 AM,7:23:41 PM,1:03:41 PM,6:25:30 PM,11:50:01,America/Los_Angeles,-420.0
317,2019-03-14,7:07:19 AM,6:59:29 PM,5:44:06 AM,8:22:42 PM,6:42:20 AM,7:24:28 PM,1:03:24 PM,6:26:19 PM,11:52:09,America/Los_Angeles,-420.0
318,2019-03-15,7:05:58 AM,7:00:16 PM,5:42:42 AM,8:23:32 PM,6:40:59 AM,7:25:15 PM,1:03:07 PM,6:27:07 PM,11:54:18,America/Los_Angeles,-420.0
319,2019-03-16,7:04:36 AM,7:01:03 PM,5:41:17 AM,8:24:21 PM,6:39:37 AM,7:26:01 PM,1:02:49 PM,6:27:55 PM,11:56:26,America/Los_Angeles,-420.0
320,2019-03-17,7:03:14 AM,7:01:49 PM,5:39:52 AM,8:25:11 PM,6:38:15 AM,7:26:48 PM,1:02:32 PM,6:28:43 PM,11:58:35,America/Los_Angeles,-420.0
321,2019-03-18,7:01:52 AM,7:02:36 PM,5:38:26 AM,8:26:01 PM,6:36:53 AM,7:27:34 PM,1:02:14 PM,6:29:30 PM,12:00:44,America/Los_Angeles,-420.0
322,2019-03-19,7:00:29 AM,7:03:22 PM,5:37:00 AM,8:26:51 PM,6:35:30 AM,7:28:21 PM,1:01:55 PM,6:30:17 PM,12:02:52,America/Los_Angeles,-420.0
323,2019-03-20,6:59:06 AM,7:04:08 PM,5:35:33 AM,8:27:41 PM,6:34:07 AM,7:29:07 PM,1:01:37 PM,6:31:04 PM,12:05:01,America/Los_Angeles,-420.0
324,2019-03-21,6:57:43 AM,7:04:54 PM,5:34:05 AM,8:28:31 PM,6:32:44 AM,7:29:53 PM,1:01:18 PM,6:31:50 PM,12:07:10,America/Los_Angeles,-420.0
325,2019-03-22,6:56:20 AM,7:05:39 PM,5:32:37 AM,8:29:22 PM,6:31:20 AM,7:30:39 PM,1:01:00 PM,6:32:37 PM,12:09:18,America/Los_Angeles,-420.0
326,2019-03-23,6:54:57 AM,7:06:25 PM,5:31:09 AM,8:30:13 PM,6:29:57 AM,7:31:25 PM,1:00:41 PM,6:33:22 PM,12:11:27,America/Los_Angeles,-420.0
327,2019-03-24,6:53:34 AM,7:07:10 PM,5:29:40 AM,8:31:04 PM,6:28:33 AM,7:32:12 PM,1:00:22 PM,6:34:08 PM,12:13:35,America/Los_Angeles,-420.0
328,2019-03-25,6:52:11 AM,7:07:55 PM,5:28:11 AM,8:31:56 PM,6:27:09 AM,7:32:58 PM,1:00:03 PM,6:34:53 PM,12:15:44,America/Los_Angeles,-420.0
329,2019-03-26,6:50:48 AM,7:08:41 PM,5:26:41 AM,8:32:48 PM,6:25:45 AM,7:33:44 PM,12:59:44 PM,6:35:39 PM,12:17:52,America/Los_Angeles,-420.0
330,2019-03-27,6:49:25 AM,7:09:26 PM,5:25:11 AM,8:33:40 PM,6:24:21 AM,7:34:30 PM,12:59:25 PM,6:36:24 PM,12:20:00,America/Los_Angeles,-420.0
331,2019-03-28,6:48:02 AM,7:10:11 PM,5:23:41 AM,8:34:32 PM,6:22:57 AM,7:35:16 PM,12:59:06 PM,6:37:08 PM,12:22:08,America/Los_Angeles,-420.0
332,2019-03-29,6:46:39 AM,7:10:56 PM,5:22:10 AM,8:35:25 PM,6:21:32 AM,7:36:03 PM,12:58:47 PM,6:37:53 PM,12:24:16,America/Los_Angeles,-420.0
333,2019-03-30,6:45:16 AM,7:11:41 PM,5:20:39 AM,8:36:18 PM,6:20:08 AM,7:36:49 PM,12:58:29 PM,6:38:37 PM,12:26:24,America/Los_Angeles,-420.0
334,2019-03-31,6:43:54 AM,7:12:26 PM,5:19:08 AM,8:37:12 PM,6:18:44 AM,7:37:35 PM,12:58:10 PM,6:39:22 PM,12:28:32,America/Los_Angeles,-420.0
335,2019-04-01,6:42:32 AM,7:13:11 PM,5:17:37 AM,8:38:06 PM,6:17:21 AM,7:38:22 PM,12:57:51 PM,6:40:06 PM,12:30:39,America/Los_Angeles,-420.0
336,2019-04-02,6:41:09 AM,7:13:56 PM,5:16:06 AM,8:39:00 PM,6:15:57 AM,7:39:09 PM,12:57:33 PM,6:40:50 PM,12:32:46,America/Los_Angeles,-420.0
337,2019-04-03,6:39:48 AM,7:14:41 PM,5:14:34 AM,8:39:55 PM,6:14:33 AM,7:39:55 PM,12:57:14 PM,6:41:34 PM,12:34:53,America/Los_Angeles,-420.0
338,2019-04-04,6:38:26 AM,7:15:26 PM,5:13:02 AM,8:40:50 PM,6:13:10 AM,7:40:42 PM,12:56:56 PM,6:42:18 PM,12:36:59,America/Los_Angeles,-420.0
339,2019-04-05,6:37:05 AM,7:16:11 PM,5:11:31 AM,8:41:45 PM,6:11:47 AM,7:41:30 PM,12:56:38 PM,6:43:01 PM,12:39:06,America/Los_Angeles,-420.0
340,2019-04-06,6:35:44 AM,7:16:57 PM,5:09:59 AM,8:42:42 PM,6:10:24 AM,7:42:17 PM,12:56:20 PM,6:43:45 PM,12:41:12,America/Los_Angeles,-420.0
341,2019-04-07,6:34:24 AM,7:17:42 PM,5:08:28 AM,8:43:38 PM,6:09:01 AM,7:43:04 PM,12:56:03 PM,6:44:29 PM,12:43:17,America/Los_Angeles,-420.0
342,2019-04-08,6:33:04 AM,7:18:27 PM,5:06:56 AM,8:44:35 PM,6:07:39 AM,7:43:52 PM,12:55:46 PM,6:45:12 PM,12:45:23,America/Los_Angeles,-420.0
343,2019-04-09,6:31:44 AM,7:19:13 PM,5:05:25 AM,8:45:32 PM,6:06:17 AM,7:44:40 PM,12:55:29 PM,6:45:56 PM,12:47:28,America/Los_Angeles,-420.0
344,2019-04-10,6:30:25 AM,7:19:58 PM,5:03:53 AM,8:46:30 PM,6:04:56 AM,7:45:28 PM,12:55:12 PM,6:46:40 PM,12:49:32,America/Los_Angeles,-420.0
345,2019-04-11,6:29:07 AM,7:20:44 PM,5:02:22 AM,8:47:29 PM,6:03:35 AM,7:46:16 PM,12:54:55 PM,6:47:23 PM,12:51:36,America/Los_Angeles,-420.0
346,2019-04-12,6:27:49 AM,7:21:30 PM,5:00:51 AM,8:48:28 PM,6:02:14 AM,7:47:04 PM,12:54:39 PM,6:48:07 PM,12:53:40,America/Los_Angeles,-420.0
347,2019-04-13,6:26:32 AM,7:22:15 PM,4:59:20 AM,8:49:27 PM,6:00:54 AM,7:47:53 PM,12:54:24 PM,6:48:50 PM,12:55:43,America/Los_Angeles,-420.0
348,2019-04-14,6:25:15 AM,7:23:01 PM,4:57:50 AM,8:50:27 PM,5:59:35 AM,7:48:42 PM,12:54:08 PM,6:49:34 PM,12:57:46,America/Los_Angeles,-420.0
349,2019-04-15,6:23:59 AM,7:23:48 PM,4:56:19 AM,8:51:27 PM,5:58:16 AM,7:49:31 PM,12:53:53 PM,6:50:17 PM,12:59:48,America/Los_Angeles,-420.0
350,2019-04-16,6:22:43 AM,7:24:34 PM,4:54:50 AM,8:52:28 PM,5:56:57 AM,7:50:20 PM,12:53:39 PM,6:51:01 PM,13:01:50,America/Los_Angeles,-420.0
351,2019-04-17,6:21:29 AM,7:25:20 PM,4:53:20 AM,8:53:29 PM,5:55:40 AM,7:51:09 PM,12:53:24 PM,6:51:45 PM,13:03:51,America/Los_Angeles,-420.0
352,2019-04-18,6:20:15 AM,7:26:07 PM,4:51:51 AM,8:54:31 PM,5:54:22 AM,7:51:59 PM,12:53:11 PM,6:52:28 PM,13:05:52,America/Los_Angeles,-420.0
353,2019-04-19,6:19:01 AM,7:26:53 PM,4:50:22 AM,8:55:33 PM,5:53:06 AM,7:52:49 PM,12:52:57 PM,6:53:12 PM,13:07:51,America/Los_Angeles,-420.0
354,2019-04-20,6:17:49 AM,7:27:40 PM,4:48:54 AM,8:56:35 PM,5:51:50 AM,7:53:39 PM,12:52:44 PM,6:53:56 PM,13:09:51,America/Los_Angeles,-420.0
355,2019-04-21,6:16:37 AM,7:28:27 PM,4:47:26 AM,8:57:38 PM,5:50:35 AM,7:54:29 PM,12:52:32 PM,6:54:39 PM,13:11:49,America/Los_Angeles,-420.0
356,2019-04-22,6:15:26 AM,7:29:14 PM,4:45:58 AM,8:58:42 PM,5:49:21 AM,7:55:20 PM,12:52:20 PM,6:55:23 PM,13:13:47,America/Los_Angeles,-420.0
357,2019-04-23,6:14:16 AM,7:30:01 PM,4:44:31 AM,8:59:46 PM,5:48:07 AM,7:56:10 PM,12:52:09 PM,6:56:07 PM,13:15:44,America/Los_Angeles,-420.0
358,2019-04-24,6:13:07 AM,7:30:48 PM,4:43:05 AM,9:00:50 PM,5:46:54 AM,7:57:01 PM,12:51:58 PM,6:56:51 PM,13:17:41,America/Los_Angeles,-420.0
359,2019-04-25,6:11:59 AM,7:31:36 PM,4:41:40 AM,9:01:55 PM,5:45:43 AM,7:57:52 PM,12:51:47 PM,6:57:35 PM,13:19:36,America/Los_Angeles,-420.0
360,2019-04-26,6:10:52 AM,7:32:23 PM,4:40:15 AM,9:03:00 PM,5:44:32 AM,7:58:43 PM,12:51:37 PM,6:58:19 PM,13:21:31,America/Los_Angeles,-420.0
361,2019-04-27,6:09:45 AM,7:33:11 PM,4:38:50 AM,9:04:06 PM,5:43:21 AM,7:59:35 PM,12:51:28 PM,6:59:03 PM,13:23:25,America/Los_Angeles,-420.0
362,2019-04-28,6:08:40 AM,7:33:58 PM,4:37:27 AM,9:05:11 PM,5:42:12 AM,8:00:26 PM,12:51:19 PM,6:59:47 PM,13:25:18,America/Los_Angeles,-420.0
363,2019-04-29,6:07:35 AM,7:34:46 PM,4:36:04 AM,9:06:17 PM,5:41:04 AM,8:01:18 PM,12:51:11 PM,7:00:31 PM,13:27:10,America/Los_Angeles,-420.0
364,2019-04-30,6:06:32 AM,7:35:34 PM,4:34:42 AM,9:07:24 PM,5:39:57 AM,8:02:09 PM,12:51:03 PM,7:01:14 PM,13:29:01,America/Los_Angeles,-420.0
365,2019-05-01,6:05:30 AM,7:36:22 PM,4:33:21 AM,9:08:31 PM,5:38:50 AM,8:03:01 PM,12:50:56 PM,7:01:58 PM,13:30:51,America/Los_Angeles,-420.0
0,2019-05-01,6:05:30 AM,7:36:22 PM,4:33:21 AM,9:08:31 PM,5:38:50 AM,8:03:01 PM,12:50:56 PM,7:01:58 PM,13:30:51,America/Los_Angeles,-420.0
1,2019-05-02,6:04:29 AM,7:37:10 PM,4:32:01 AM,9:09:38 PM,5:37:45 AM,8:03:53 PM,12:50:49 PM,7:02:42 PM,13:32:41,America/Los_Angeles,-420.0
2,2019-05-03,6:03:28 AM,7:37:57 PM,4:30:41 AM,9:10:45 PM,5:36:41 AM,8:04:45 PM,12:50:43 PM,7:03:26 PM,13:34:29,America/Los_Angeles,-420.0
3,2019-05-04,6:02:29 AM,7:38:45 PM,4:29:23 AM,9:11:52 PM,5:35:38 AM,8:05:37 PM,12:50:37 PM,7:04:10 PM,13:36:15,America/Los_Angeles,-420.0
4,2019-05-05,6:01:32 AM,7:39:33 PM,4:28:05 AM,9:12:59 PM,5:34:36 AM,8:06:29 PM,12:50:32 PM,7:04:54 PM,13:38:01,America/Los_Angeles,-420.0
5,2019-05-06,6:00:35 AM,7:40:21 PM,4:26:49 AM,9:14:07 PM,5:33:35 AM,8:07:21 PM,12:50:28 PM,7:05:38 PM,13:39:46,America/Los_Angeles,-420.0
6,2019-05-07,5:59:39 AM,7:41:09 PM,4:25:34 AM,9:15:15 PM,5:32:35 AM,8:08:13 PM,12:50:24 PM,7:06:21 PM,13:41:29,America/Los_Angeles,-420.0
7,2019-05-08,5:58:45 AM,7:41:57 PM,4:24:19 AM,9:16:22 PM,5:31:37 AM,8:09:05 PM,12:50:21 PM,7:07:05 PM,13:43:11,America/Los_Angeles,-420.0
8,2019-05-09,5:57:52 AM,7:42:44 PM,4:23:06 AM,9:17:30 PM,5:30:40 AM,8:09:56 PM,12:50:18 PM,7:07:48 PM,13:44:52,America/Los_Angeles,-420.0
9,2019-05-10,5:57:00 AM,7:43:32 PM,4:21:54 AM,9:18:38 PM,5:29:44 AM,8:10:48 PM,12:50:16 PM,7:08:32 PM,13:46:31,America/Los_Angeles,-420.0
10,2019-05-11,5:56:10 AM,7:44:19 PM,4:20:43 AM,9:19:45 PM,5:28:49 AM,8:11:40 PM,12:50:14 PM,7:09:15 PM,13:48:09,America/Los_Angeles,-420.0
11,2019-05-12,5:55:20 AM,7:45:06 PM,4:19:34 AM,9:20:53 PM,5:27:55 AM,8:12:31 PM,12:50:13 PM,7:09:58 PM,13:49:45,America/Los_Angeles,-420.0
12,2019-05-13,5:54:32 AM,7:45:53 PM,4:18:25 AM,9:22:00 PM,5:27:03 AM,8:13:22 PM,12:50:13 PM,7:10:40 PM,13:51:20,America/Los_Angeles,-420.0
13,2019-05-14,5:53:46 AM,7:46:40 PM,4:17:19 AM,9:23:07 PM,5:26:12 AM,8:14:13 PM,12:50:13 PM,7:11:23 PM,13:52:54,America/Los_Angeles,-420.0
14,2019-05-15,5:53:00 AM,7:47:26 PM,4:16:13 AM,9:24:14 PM,5:25:23 AM,8:15:04 PM,12:50:13 PM,7:12:05 PM,13:54:26,America/Los_Angeles,-420.0
15,2019-05-16,5:52:16 AM,7:48:13 PM,4:15:09 AM,9:25:20 PM,5:24:34 AM,8:15:54 PM,12:50:14 PM,7:12:47 PM,13:55:56,America/Los_Angeles,-420.0
16,2019-05-17,5:51:34 AM,7:48:58 PM,4:14:06 AM,9:26:26 PM,5:23:48 AM,8:16:44 PM,12:50:16 PM,7:13:29 PM,13:57:24,America/Los_Angeles,-420.0
17,2019-05-18,5:50:52 AM,7:49:44 PM,4:13:05 AM,9:27:32 PM,5:23:02 AM,8:17:34 PM,12:50:18 PM,7:14:10 PM,13:58:51,America/Los_Angeles,-420.0
18,2019-05-19,5:50:13 AM,7:50:29 PM,4:12:05 AM,9:28:37 PM,5:22:18 AM,8:18:24 PM,12:50:21 PM,7:14:52 PM,14:00:16,America/Los_Angeles,-420.0
19,2019-05-20,5:49:34 AM,7:51:14 PM,4:11:07 AM,9:29:41 PM,5:21:36 AM,8:19:12 PM,12:50:24 PM,7:15:32 PM,14:01:39,America/Los_Angeles,-420.0
20,2019-05-21,5:48:57 AM,7:51:58 PM,4:10:10 AM,9:30:45 PM,5:20:55 AM,8:20:01 PM,12:50:28 PM,7:16:13 PM,14:03:01,America/Los_Angeles,-420.0
21,2019-05-22,5:48:22 AM,7:52:42 PM,4:09:16 AM,9:31:49 PM,5:20:15 AM,8:20:49 PM,12:50:32 PM,7:16:53 PM,14:04:20,America/Los_Angeles,-420.0
22,2019-05-23,5:47:48 AM,7:53:26 PM,4:08:22 AM,9:32:51 PM,5:19:37 AM,8:21:36 PM,12:50:37 PM,7:17:32 PM,14:05:38,America/Los_Angeles,-420.0
23,2019-05-24,5:47:15 AM,7:54:09 PM,4:07:31 AM,9:33:53 PM,5:19:01 AM,8:22:23 PM,12:50:42 PM,7:18:11 PM,14:06:53,America/Los_Angeles,-420.0
24,2019-05-25,5:46:44 AM,7:54:51 PM,4:06:41 AM,9:34:54 PM,5:18:26 AM,8:23:09 PM,12:50:47 PM,7:18:50 PM,14:08:07,America/Los_Angeles,-420.0
25,2019-05-26,5:46:14 AM,7:55:33 PM,4:05:53 AM,9:35:54 PM,5:17:53 AM,8:23:55 PM,12:50:54 PM,7:19:28 PM,14:09:18,America/Los_Angeles,-420.0
26,2019-05-27,5:45:46 AM,7:56:14 PM,4:05:07 AM,9:36:53 PM,5:17:21 AM,8:24:39 PM,12:51:00 PM,7:20:05 PM,14:10:28,America/Los_Angeles,-420.0
27,2019-05-28,5:45:19 AM,7:56:55 PM,4:04:23 AM,9:37:51 PM,5:16:51 AM,8:25:23 PM,12:51:07 PM,7:20:42 PM,14:11:35,America/Los_Angeles,-420.0
28,2019-05-29,5:44:54 AM,7:57:34 PM,4:03:41 AM,9:38:48 PM,5:16:22 AM,8:26:07 PM,12:51:14 PM,7:21:19 PM,14:12:39,America/Los_Angeles,-420.0
29,2019-05-30,5:44:31 AM,7:58:13 PM,4:03:00 AM,9:39:44 PM,5:15:55 AM,8:26:49 PM,12:51:22 PM,7:21:54 PM,14:13:42,America/Los_Angeles,-420.0
30,2019-05-31,5:44:09 AM,7:58:52 PM,4:02:22 AM,9:40:38 PM,5:15:30 AM,8:27:31 PM,12:51:30 PM,7:22:29 PM,14:14:42,America/Los_Angeles,-420.0
31,2019-06-01,5:43:48 AM,7:59:29 PM,4:01:46 AM,9:41:31 PM,5:15:06 AM,8:28:11 PM,12:51:39 PM,7:23:03 PM,14:15:40,America/Los_Angeles,-420.0
32,2019-06-02,5:43:29 AM,8:00:06 PM,4:01:12 AM,9:42:23 PM,5:14:44 AM,8:28:51 PM,12:51:47 PM,7:23:37 PM,14:16:36,America/Los_Angeles,-420.0
33,2019-06-03,5:43:12 AM,8:00:41 PM,4:00:39 AM,9:43:14 PM,5:14:24 AM,8:29:30 PM,12:51:57 PM,7:24:10 PM,14:17:29,America/Los_Angeles,-420.0
34,2019-06-04,5:42:56 AM,8:01:16 PM,4:00:09 AM,9:44:03 PM,5:14:05 AM,8:30:07 PM,12:52:06 PM,7:24:42 PM,14:18:20,America/Los_Angeles,-420.0
35,2019-06-05,5:42:42 AM,8:01:50 PM,3:59:41 AM,9:44:50 PM,5:13:48 AM,8:30:44 PM,12:52:16 PM,7:25:13 PM,14:19:08,America/Los_Angeles,-420.0
36,2019-06-06,5:42:29 AM,8:02:23 PM,3:59:16 AM,9:45:36 PM,5:13:33 AM,8:31:19 PM,12:52:26 PM,7:25:43 PM,14:19:54,America/Los_Angeles,-420.0
37,2019-06-07,5:42:18 AM,8:02:55 PM,3:58:52 AM,9:46:21 PM,5:13:19 AM,8:31:54 PM,12:52:36 PM,7:26:13 PM,14:20:37,America/Los_Angeles,-420.0
38,2019-06-08,5:42:08 AM,8:03:26 PM,3:58:31 AM,9:47:03 PM,5:13:07 AM,8:32:27 PM,12:52:47 PM,7:26:41 PM,14:21:17,America/Los_Angeles,-420.0
39,2019-06-09,5:42:00 AM,8:03:56 PM,3:58:12 AM,9:47:44 PM,5:12:57 AM,8:32:59 PM,12:52:58 PM,7:27:09 PM,14:21:55,America/Los_Angeles,-420.0
40,2019-06-10,5:41:53 AM,8:04:24 PM,3:57:55 AM,9:48:23 PM,5:12:48 AM,8:33:30 PM,12:53:09 PM,7:27:36 PM,14:22:30,America/Los_Angeles,-420.0
41,2019-06-11,5:41:48 AM,8:04:52 PM,3:57:40 AM,9:49:00 PM,5:12:41 AM,8:33:59 PM,12:53:20 PM,7:28:01 PM,14:23:03,America/Los_Angeles,-420.0
