,date,sunrise,sunset,first_light,last_light,dawn,dusk,solar_noon,golden_hour,day_length,timezone,utc_offset
272,2019-01-28,6:54:41 AM,5:18:30 PM,5:28:08 AM,6:45:04 PM,6:28:05 AM,5:45:07 PM,12:06:36 PM,4:42:11 PM,10:23:49,America/Los_Angeles,-480.0
273,2019-01-29,6:54:06 AM,5:19:31 PM,5:27:41 AM,6:45:56 PM,6:27:33 AM,5:46:04 PM,12:06:48 PM,4:43:17 PM,10:25:24,America/Los_Angeles,-480.0
274,2019-01-30,6:53:29 AM,5:20:31 PM,5:27:12 AM,6:46:48 PM,6:26:59 AM,5:47:01 PM,12:07:00 PM,4:44:23 PM,10:27:02,America/Los_Angeles,-480.0
275,2019-01-31,6:52:50 AM,5:21:31 PM,5:26:42 AM,6:47:40 PM,6:26:23 AM,5:47:58 PM,12:07:11 PM,4:45:29 PM,10:28:41,America/Los_Angeles,-480.0
276,2019-02-01,6:52:10 AM,5:22:32 PM,5:26:09 AM,6:48:33 PM,6:25:47 AM,5:48:56 PM,12:07:21 PM,4:46:35 PM,10:30:21,America/Los_Angeles,-480.0
277,2019-02-02,6:51:29 AM,5:23:32 PM,5:25:36 AM,6:49:25 PM,6:25:08 AM,5:49:53 PM,12:07:30 PM,4:47:41 PM,10:32:03,America/Los_Angeles,-480.0
278,2019-02-03,6:50:45 AM,5:24:32 PM,5:25:01 AM,6:50:17 PM,6:24:28 AM,5:50:50 PM,12:07:39 PM,4:48:47 PM,10:33:46,America/Los_Angeles,-480.0
279,2019-02-04,6:50:01 AM,5:25:32 PM,5:24:24 AM,6:51:09 PM,6:23:46 AM,5:51:47 PM,12:07:46 PM,4:49:52 PM,10:35:31,America/Los_Angeles,-480.0
280,2019-02-05,6:49:14 AM,5:26:32 PM,5:23:45 AM,6:52:01 PM,6:23:03 AM,5:52:43 PM,12:07:53 PM,4:50:58 PM,10:37:17,America/Los_Angeles,-480.0
281,2019-02-06,6:48:27 AM,5:27:32 PM,5:23:05 AM,6:52:53 PM,6:22:19 AM,5:53:40 PM,12:07:59 PM,4:52:03 PM,10:39:05,America/Los_Angeles,-480.0
282,2019-02-07,6:47:38 AM,5:28:32 PM,5:22:24 AM,6:53:45 PM,6:21:33 AM,5:54:36 PM,12:08:05 PM,4:53:08 PM,10:40:53,America/Los_Angeles,-480.0
283,2019-02-08,6:46:47 AM,5:29:31 PM,5:21:41 AM,6:54:37 PM,6:20:45 AM,5:55:33 PM,12:08:09 PM,4:54:13 PM,10:42:43,America/Los_Angeles,-480.0
284,2019-02-09,6:45:55 AM,5:30:30 PM,5:20:56 AM,6:55:29 PM,6:19:56 AM,5:56:29 PM,12:08:13 PM,4:55:17 PM,10:44:34,America/Los_Angeles,-480.0
285,2019-02-10,6:45:02 AM,5:31:29 PM,5:20:10 AM,6:56:20 PM,6:19:06 AM,5:57:25 PM,12:08:15 PM,4:56:21 PM,10:46:26,America/Los_Angeles,-480.0
286,2019-02-11,6:44:07 AM,5:32:27 PM,5:19:23 AM,6:57:12 PM,6:18:14 AM,5:58:20 PM,12:08:17 PM,4:57:25 PM,10:48:19,America/Los_Angeles,-480.0
287,2019-02-12,6:43:11 AM,5:33:25 PM,5:18:33 AM,6:58:03 PM,6:17:21 AM,5:59:16 PM,12:08:18 PM,4:58:29 PM,10:50:14,America/Los_Angeles,-480.0
288,2019-02-13,6:42:14 AM,5:34:23 PM,5:17:43 AM,6:58:55 PM,6:16:27 AM,6:00:11 PM,12:08:19 PM,4:59:32 PM,10:52:09,America/Los_Angeles,-480.0
289,2019-02-14,6:41:16 AM,5:35:21 PM,5:16:51 AM,6:59:46 PM,6:15:31 AM,6:01:05 PM,12:08:18 PM,5:00:34 PM,10:54:05,America/Los_Angeles,-480.0
290,2019-02-15,6:40:16 AM,5:36:18 PM,5:15:57 AM,7:00:37 PM,6:14:34 AM,6:02:00 PM,12:08:17 PM,5:01:36 PM,10:56:02,America/Los_Angeles,-480.0
291,2019-02-16,6:39:15 AM,5:37:15 PM,5:15:02 AM,7:01:28 PM,6:13:36 AM,6:02:54 PM,12:08:15 PM,5:02:38 PM,10:57:59,America/Los_Angeles,-480.0
292,2019-02-17,6:38:13 AM,5:38:11 PM,5:14:06 AM,7:02:18 PM,6:12:36 AM,6:03:48 PM,12:08:12 PM,5:03:39 PM,10:59:58,America/Los_Angeles,-480.0
293,2019-02-18,6:37:10 AM,5:39:08 PM,5:13:09 AM,7:03:09 PM,6:11:36 AM,6:04:42 PM,12:08:09 PM,5:04:40 PM,11:01:57,America/Los_Angeles,-480.0
294,2019-02-19,6:36:06 AM,5:40:03 PM,5:12:10 AM,7:03:59 PM,6:10:34 AM,6:05:35 PM,12:08:04 PM,5:05:40 PM,11:03:57,America/Los_Angeles,-480.0
295,2019-02-20,6:35:00 AM,5:40:59 PM,5:11:09 AM,7:04:50 PM,6:09:31 AM,6:06:28 PM,12:07:59 PM,5:06:40 PM,11:05:58,America/Los_Angeles,-480.0
296,2019-02-21,6:33:54 AM,5:41:54 PM,5:10:08 AM,7:05:40 PM,6:08:27 AM,6:07:21 PM,12:07:54 PM,5:07:39 PM,11:07:59,America/Los_Angeles,-480.0
297,2019-02-22,6:32:46 AM,5:42:48 PM,5:09:05 AM,7:06:30 PM,6:07:21 AM,6:08:13 PM,12:07:47 PM,5:08:38 PM,11:10:01,America/Los_Angeles,-480.0
298,2019-02-23,6:31:38 AM,5:43:42 PM,5:08:00 AM,7:07:20 PM,6:06:15 AM,6:09:05 PM,12:07:40 PM,5:09:36 PM,11:12:04,America/Los_Angeles,-480.0
299,2019-02-24,6:30:29 AM,5:44:36 PM,5:06:55 AM,7:08:09 PM,6:05:08 AM,6:09:57 PM,12:07:32 PM,5:10:34 PM,11:14:07,America/Los_Angeles,-480.0
300,2019-02-25,6:29:18 AM,5:45:29 PM,5:05:48 AM,7:08:59 PM,6:03:59 AM,6:10:48 PM,12:07:24 PM,5:11:31 PM,11:16:11,America/Los_Angeles,-480.0
301,2019-02-26,6:28:07 AM,5:46:22 PM,5:04:40 AM,7:09:49 PM,6:02:50 AM,6:11:39 PM,12:07:15 PM,5:12:28 PM,11:18:15,America/Los_Angeles,-480.0
302,2019-02-27,6:26:55 AM,5:47:15 PM,5:03:31 AM,7:10:38 PM,6:01:40 AM,6:12:30 PM,12:07:05 PM,5:13:24 PM,11:20:19,America/Los_Angeles,-480.0
303,2019-02-28,6:25:42 AM,5:48:07 PM,5:02:21 AM,7:11:27 PM,6:00:28 AM,6:13:20 PM,12:06:54 PM,5:14:20 PM,11:22:24,America/Los_Angeles,-480.0
304,2019-03-01,6:24:28 AM,5:48:58 PM,5:01:10 AM,7:12:17 PM,5:59:16 AM,6:14:10 PM,12:06:43 PM,5:15:15 PM,11:24:30,America/Los_Angeles,-480.0
305,2019-03-02,6:23:14 AM,5:49:50 PM,4:59:57 AM,7:13:06 PM,5:58:03 AM,6:15:00 PM,12:06:32 PM,5:16:09 PM,11:26:36,America/Los_Angeles,-480.0
306,2019-03-03,6:21:58 AM,5:50:41 PM,4:58:44 AM,7:13:55 PM,5:56:49 AM,6:15:50 PM,12:06:20 PM,5:17:03 PM,11:28:42,America/Los_Angeles,-480.0
307,2019-03-04,6:20:42 AM,5:51:31 PM,4:57:29 AM,7:14:44 PM,5:55:35 AM,6:16:39 PM,12:06:07 PM,5:17:57 PM,11:30:49,America/Los_Angeles,-480.0
308,2019-03-05,6:19:26 AM,5:52:22 PM,4:56:14 AM,7:15:33 PM,5:54:19 AM,6:17:28 PM,12:05:54 PM,5:18:50 PM,11:32:55,America/Los_Angeles,-480.0
309,2019-03-06,6:18:08 AM,5:53:11 PM,4:54:57 AM,7:16:22 PM,5:53:03 AM,6:18:17 PM,12:05:40 PM,5:19:43 PM,11:35:03,America/Los_Angeles,-480.0
310,2019-03-07,6:16:50 AM,5:54:01 PM,4:53:40 AM,7:17:11 PM,5:51:46 AM,6:19:05 PM,12:05:26 PM,5:20:35 PM,11:37:10,America/Los_Angeles,-480.0
311,2019-03-08,6:15:32 AM,5:54:50 PM,4:52:22 AM,7:18:00 PM,5:50:28 AM,6:19:53 PM,12:05:11 PM,5:21:26 PM,11:39:18,America/Los_Angeles,-480.0
312,2019-03-09,6:14:13 AM,5:55:39 PM,4:51:02 AM,7:18:49 PM,5:49:10 AM,6:20:41 PM,12:04:56 PM,5:22:17 PM,11:41:26,America/Los_Angeles,-480.0
313,2019-03-10,6:12:53 AM,5:56:27 PM,4:49:42 AM,7:19:38 PM,5:47:51 AM,6:21:29 PM,12:04:40 PM,5:23:08 PM,11:43:34,America/Los_Angeles,-480.0
314,2019-03-11,7:11:33 AM,6:57:16 PM,5:48:21 AM,8:20:28 PM,6:46:32 AM,7:22:17 PM,1:04:24 PM,6:23:58 PM,11:45:42,America/Los_Angeles,-420.0
315,2019-03-12,7:10:13 AM,6:58:04 PM,5:46:59 AM,8:21:17 PM,6:45:12 AM,7:23:04 PM,1:04:08 PM,6:24:48 PM,11:47:50,America/Los_Angeles,-420.0
316,2019-03-13,7:08:52 AM,6:58:51 PM,5:45:37 AM,8:22:06 PM,6:43:52 AM,7:23:51 PM,1:03:51 PM,6:25:38 PM,11:49:59,America/Los_Angeles,-420.0
317,2019-03-14,7:07:30 AM,6:59:39 PM,5:44:13 AM,8:22:56 PM,6:42:31 AM,7:24:38 PM,1:03:35 PM,6:26:27 PM,11:52:08,America/Los_Angeles,-420.0
318,2019-03-15,7:06:09 AM,7:00:26 PM,5:42:49 AM,8:23:45 PM,6:41:09 AM,7:25:25 PM,1:03:17 PM,6:27:15 PM,11:54:16,America/Los_Angeles,-420.0
319,2019-03-16,7:04:47 AM,7:01:13 PM,5:41:25 AM,8:24:35 PM,6:39:47 AM,7:26:12 PM,1:03:00 PM,6:28:03 PM,11:56:25,America/Los_Angeles,-420.0
320,2019-03-17,7:03:25 AM,7:01:59 PM,5:39:59 AM,8:25:25 PM,6:38:25 AM,7:26:59 PM,1:02:42 PM,6:28:51 PM,11:58:34,America/Los_Angeles,-420.0
321,2019-03-18,7:02:02 AM,7:02:46 PM,5:38:33 AM,8:26:15 PM,6:37:02 AM,7:27:45 PM,1:02:24 PM,6:29:39 PM,12:00:43,America/Los_Angeles,-420.0
322,2019-03-19,7:00:40 AM,7:03:32 PM,5:37:07 AM,8:27:05 PM,6:35:40 AM,7:28:32 PM,1:02:06 PM,6:30:26 PM,12:02:52,America/Los_Angeles,-420.0
323,2019-03-20,6:59:17 AM,7:04:18 PM,5:35:40 AM,8:27:55 PM,6:34:16 AM,7:29:18 PM,1:01:47 PM,6:31:13 PM,12:05:01,America/Los_Angeles,-420.0
324,2019-03-21,6:57:54 AM,7:05:04 PM,5:34:12 AM,8:28:46 PM,6:32:53 AM,7:30:05 PM,1:01:29 PM,6:31:59 PM,12:07:10,America/Los_Angeles,-420.0
325,2019-03-22,6:56:30 AM,7:05:50 PM,5:32:44 AM,8:29:37 PM,6:31:29 AM,7:30:51 PM,1:01:10 PM,6:32:46 PM,12:09:19,America/Los_Angeles,-420.0
326,2019-03-23,6:55:07 AM,7:06:35 PM,5:31:15 AM,8:30:28 PM,6:30:05 AM,7:31:37 PM,1:00:51 PM,6:33:32 PM,12:11:28,America/Los_Angeles,-420.0
327,2019-03-24,6:53:44 AM,7:07:21 PM,5:29:46 AM,8:31:19 PM,6:28:41 AM,7:32:24 PM,1:00:33 PM,6:34:18 PM,12:13:37,America/Los_Angeles,-420.0
328,2019-03-25,6:52:21 AM,7:08:06 PM,5:28:16 AM,8:32:11 PM,6:27:17 AM,7:33:10 PM,1:00:14 PM,6:35:03 PM,12:15:45,America/Los_Angeles,-420.0
329,2019-03-26,6:50:57 AM,7:08:52 PM,5:26:47 AM,8:33:03 PM,6:25:53 AM,7:33:56 PM,12:59:55 PM,6:35:48 PM,12:17:54,America/Los_Angeles,-420.0
330,2019-03-27,6:49:34 AM,7:09:37 PM,5:25:16 AM,8:33:55 PM,6:24:29 AM,7:34:42 PM,12:59:36 PM,6:36:34 PM,12:20:02,America/Los_Angeles,-420.0
331,2019-03-28,6:48:11 AM,7:10:22 PM,5:23:46 AM,8:34:48 PM,6:23:05 AM,7:35:29 PM,12:59:17 PM,6:37:18 PM,12:22:11,America/Los_Angeles,-420.0
332,2019-03-29,6:46:48 AM,7:11:08 PM,5:22:15 AM,8:35:41 PM,6:21:40 AM,7:36:15 PM,12:58:58 PM,6:38:03 PM,12:24:19,America/Los_Angeles,-420.0
333,2019-03-30,6:45:25 AM,7:11:53 PM,5:20:44 AM,8:36:34 PM,6:20:16 AM,7:37:02 PM,12:58:39 PM,6:38:48 PM,12:26:27,America/Los_Angeles,-420.0
334,2019-03-31,6:44:03 AM,7:12:38 PM,5:19:13 AM,8:37:28 PM,6:18:52 AM,7:37:48 PM,12:58:20 PM,6:39:32 PM,12:28:35,America/Los_Angeles,-420.0
335,2019-04-01,6:42:40 AM,7:13:23 PM,5:17:41 AM,8:38:22 PM,6:17:28 AM,7:38:35 PM,12:58:02 PM,6:40:16 PM,12:30:42,America/Los_Angeles,-420.0
336,2019-04-02,6:41:18 AM,7:14:08 PM,5:16:10 AM,8:39:16 PM,6:16:04 AM,7:39:22 PM,12:57:43 PM,6:41:01 PM,12:32:50,America/Los_Angeles,-420.0
337,2019-04-03,6:39:56 AM,7:14:53 PM,5:14:38 AM,8:40:11 PM,6:14:40 AM,7:40:09 PM,12:57:25 PM,6:41:45 PM,12:34:57,America/Los_Angeles,-420.0
338,2019-04-04,6:38:34 AM,7:15:39 PM,5:13:06 AM,8:41:07 PM,6:13:17 AM,7:40:56 PM,12:57:07 PM,6:42:29 PM,12:37:04,America/Los_Angeles,-420.0
339,2019-04-05,6:37:13 AM,7:16:24 PM,5:11:35 AM,8:42:02 PM,6:11:54 AM,7:41:43 PM,12:56:49 PM,6:43:13 PM,12:39:10,America/Los_Angeles,-420.0
340,2019-04-06,6:35:52 AM,7:17:09 PM,5:10:03 AM,8:42:59 PM,6:10:31 AM,7:42:31 PM,12:56:31 PM,6:43:57 PM,12:41:17,America/Los_Angeles,-420.0
341,2019-04-07,6:34:32 AM,7:17:55 PM,5:08:31 AM,8:43:55 PM,6:09:08 AM,7:43:18 PM,12:56:13 PM,6:44:40 PM,12:43:23,America/Los_Angeles,-420.0
342,2019-04-08,6:33:12 AM,7:18:40 PM,5:06:59 AM,8:44:52 PM,6:07:46 AM,7:44:06 PM,12:55:56 PM,6:45:24 PM,12:45:28,America/Los_Angeles,-420.0
343,2019-04-09,6:31:52 AM,7:19:26 PM,5:05:28 AM,8:45:50 PM,6:06:24 AM,7:44:54 PM,12:55:39 PM,6:46:08 PM,12:47:34,America/Los_Angeles,-420.0
344,2019-04-10,6:30:33 AM,7:20:12 PM,5:03:56 AM,8:46:48 PM,6:05:02 AM,7:45:42 PM,12:55:22 PM,6:46:51 PM,12:49:38,America/Los_Angeles,-420.0
345,2019-04-11,6:29:14 AM,7:20:57 PM,5:02:25 AM,8:47:47 PM,6:03:41 AM,7:46:31 PM,12:55:06 PM,6:47:35 PM,12:51:43,America/Los_Angeles,-420.0
346,2019-04-12,6:27:56 AM,7:21:43 PM,5:00:54 AM,8:48:46 PM,6:02:20 AM,7:47:19 PM,12:54:50 PM,6:48:19 PM,12:53:47,America/Los_Angeles,-420.0
347,2019-04-13,6:26:39 AM,7:22:29 PM,4:59:23 AM,8:49:45 PM,6:01:00 AM,7:48:08 PM,12:54:34 PM,6:49:03 PM,12:55:50,America/Los_Angeles,-420.0
348,2019-04-14,6:25:22 AM,7:23:15 PM,4:57:52 AM,8:50:45 PM,5:59:40 AM,7:48:57 PM,12:54:19 PM,6:49:46 PM,12:57:53,America/Los_Angeles,-420.0
349,2019-04-15,6:24:05 AM,7:24:02 PM,4:56:21 AM,8:51:46 PM,5:58:21 AM,7:49:46 PM,12:54:04 PM,6:50:30 PM,12:59:56,America/Los_Angeles,-420.0
350,2019-04-16,6:22:50 AM,7:24:48 PM,4:54:51 AM,8:52:47 PM,5:57:03 AM,7:50:35 PM,12:53:49 PM,6:51:14 PM,13:01:58,America/Los_Angeles,-420.0
351,2019-04-17,6:21:35 AM,7:25:35 PM,4:53:21 AM,8:53:48 PM,5:55:45 AM,7:51:25 PM,12:53:35 PM,6:51:57 PM,13:03:59,America/Los_Angeles,-420.0
352,2019-04-18,6:20:21 AM,7:26:21 PM,4:51:52 AM,8:54:50 PM,5:54:27 AM,7:52:15 PM,12:53:21 PM,6:52:41 PM,13:06:00,America/Los_Angeles,-420.0
353,2019-04-19,6:19:07 AM,7:27:08 PM,4:50:23 AM,8:55:52 PM,5:53:11 AM,7:53:05 PM,12:53:08 PM,6:53:25 PM,13:08:00,America/Los_Angeles,-420.0
354,2019-04-20,6:17:55 AM,7:27:55 PM,4:48:54 AM,8:56:55 PM,5:51:55 AM,7:53:55 PM,12:52:55 PM,6:54:09 PM,13:10:00,America/Los_Angeles,-420.0
355,2019-04-21,6:16:43 AM,7:28:42 PM,4:47:26 AM,8:57:58 PM,5:50:39 AM,7:54:45 PM,12:52:42 PM,6:54:53 PM,13:11:59,America/Los_Angeles,-420.0
356,2019-04-22,6:15:32 AM,7:29:29 PM,4:45:59 AM,8:59:02 PM,5:49:25 AM,7:55:36 PM,12:52:30 PM,6:55:37 PM,13:13:57,America/Los_Angeles,-420.0
357,2019-04-23,6:14:22 AM,7:30:16 PM,4:44:32 AM,9:00:06 PM,5:48:11 AM,7:56:27 PM,12:52:19 PM,6:56:21 PM,13:15:54,America/Los_Angeles,-420.0
358,2019-04-24,6:13:12 AM,7:31:04 PM,4:43:05 AM,9:01:11 PM,5:46:58 AM,7:57:18 PM,12:52:08 PM,6:57:05 PM,13:17:51,America/Los_Angeles,-420.0
359,2019-04-25,6:12:04 AM,7:31:51 PM,4:41:40 AM,9:02:16 PM,5:45:46 AM,7:58:09 PM,12:51:58 PM,6:57:49 PM,13:19:47,America/Los_Angeles,-420.0
360,2019-04-26,6:10:57 AM,7:32:39 PM,4:40:14 AM,9:03:21 PM,5:44:35 AM,7:59:00 PM,12:51:48 PM,6:58:33 PM,13:21:42,America/Los_Angeles,-420.0
361,2019-04-27,6:09:50 AM,7:33:27 PM,4:38:50 AM,9:04:27 PM,5:43:25 AM,7:59:52 PM,12:51:38 PM,6:59:17 PM,13:23:36,America/Los_Angeles,-420.0
362,2019-04-28,6:08:45 AM,7:34:14 PM,4:37:26 AM,9:05:33 PM,5:42:16 AM,8:00:43 PM,12:51:29 PM,7:00:01 PM,13:25:29,America/Los_Angeles,-420.0
363,2019-04-29,6:07:40 AM,7:35:02 PM,4:36:03 AM,9:06:39 PM,5:41:07 AM,8:01:35 PM,12:51:21 PM,7:00:45 PM,13:27:22,America/Los_Angeles,-420.0
364,2019-04-30,6:06:37 AM,7:35:50 PM,4:34:41 AM,9:07:46 PM,5:40:00 AM,8:02:27 PM,12:51:13 PM,7:01:29 PM,13:29:13,America/Los_Angeles,-420.0
365,2019-05-01,6:05:34 AM,7:36:38 PM,4:33:20 AM,9:08:53 PM,5:38:53 AM,8:03:19 PM,12:51:06 PM,7:02:13 PM,13:31:03,America/Los_Angeles,-420.0
0,2019-05-01,6:05:34 AM,7:36:38 PM,4:33:20 AM,9:08:53 PM,5:38:53 AM,8:03:19 PM,12:51:06 PM,7:02:13 PM,13:31:03,America/Los_Angeles,-420.0
1,2019-05-02,6:04:33 AM,7:37:26 PM,4:31:59 AM,9:10:00 PM,5:37:48 AM,8:04:11 PM,12:50:59 PM,7:02:57 PM,13:32:53,America/Los_Angeles,-420.0
2,2019-05-03,6:03:33 AM,7:38:14 PM,4:30:40 AM,9:11:07 PM,5:36:44 AM,8:05:03 PM,12:50:53 PM,7:03:41 PM,13:34:41,America/Los_Angeles,-420.0
3,2019-05-04,6:02:33 AM,7:39:02 PM,4:29:21 AM,9:12:14 PM,5:35:40 AM,8:05:55 PM,12:50:48 PM,7:04:25 PM,13:36:28,America/Los_Angeles,-420.0
4,2019-05-05,6:01:35 AM,7:39:50 PM,4:28:03 AM,9:13:22 PM,5:34:38 AM,8:06:47 PM,12:50:43 PM,7:05:09 PM,13:38:14,America/Los_Angeles,-420.0
5,2019-05-06,6:00:39 AM,7:40:38 PM,4:26:47 AM,9:14:30 PM,5:33:37 AM,8:07:39 PM,12:50:38 PM,7:05:53 PM,13:39:59,America/Los_Angeles,-420.0
6,2019-05-07,5:59:43 AM,7:41:26 PM,4:25:31 AM,9:15:38 PM,5:32:38 AM,8:08:31 PM,12:50:34 PM,7:06:37 PM,13:41:42,America/Los_Angeles,-420.0
7,2019-05-08,5:58:49 AM,7:42:14 PM,4:24:17 AM,9:16:46 PM,5:31:39 AM,8:09:23 PM,12:50:31 PM,7:07:20 PM,13:43:25,America/Los_Angeles,-420.0
8,2019-05-09,5:57:55 AM,7:43:01 PM,4:23:03 AM,9:17:53 PM,5:30:41 AM,8:10:15 PM,12:50:28 PM,7:08:04 PM,13:45:06,America/Los_Angeles,-420.0
9,2019-05-10,5:57:03 AM,7:43:49 PM,4:21:51 AM,9:19:01 PM,5:29:45 AM,8:11:07 PM,12:50:26 PM,7:08:47 PM,13:46:45,America/Los_Angeles,-420.0
10,2019-05-11,5:56:13 AM,7:44:37 PM,4:20:40 AM,9:20:09 PM,5:28:50 AM,8:11:59 PM,12:50:25 PM,7:09:31 PM,13:48:23,America/Los_Angeles,-420.0
11,2019-05-12,5:55:23 AM,7:45:24 PM,4:19:30 AM,9:21:17 PM,5:27:57 AM,8:12:50 PM,12:50:23 PM,7:10:14 PM,13:50:00,America/Los_Angeles,-420.0
12,2019-05-13,5:54:35 AM,7:46:11 PM,4:18:22 AM,9:22:24 PM,5:27:04 AM,8:13:42 PM,12:50:23 PM,7:10:56 PM,13:51:35,America/Los_Angeles,-420.0
13,2019-05-14,5:53:48 AM,7:46:58 PM,4:17:15 AM,9:23:31 PM,5:26:13 AM,8:14:33 PM,12:50:23 PM,7:11:39 PM,13:53:09,America/Los_Angeles,-420.0
14,2019-05-15,5:53:03 AM,7:47:44 PM,4:16:09 AM,9:24:38 PM,5:25:24 AM,8:15:24 PM,12:50:24 PM,7:12:22 PM,13:54:41,America/Los_Angeles,-420.0
15,2019-05-16,5:52:19 AM,7:48:31 PM,4:15:05 AM,9:25:45 PM,5:24:35 AM,8:16:14 PM,12:50:25 PM,7:13:04 PM,13:56:11,America/Los_Angeles,-420.0
16,2019-05-17,5:51:36 AM,7:49:17 PM,4:14:02 AM,9:26:51 PM,5:23:48 AM,8:17:04 PM,12:50:26 PM,7:13:46 PM,13:57:40,America/Los_Angeles,-420.0
17,2019-05-18,5:50:55 AM,7:50:02 PM,4:13:00 AM,9:27:57 PM,5:23:03 AM,8:17:54 PM,12:50:29 PM,7:14:27 PM,13:59:07,America/Los_Angeles,-420.0
18,2019-05-19,5:50:15 AM,7:50:48 PM,4:12:00 AM,9:29:02 PM,5:22:19 AM,8:18:44 PM,12:50:31 PM,7:15:08 PM,14:00:33,America/Los_Angeles,-420.0
19,2019-05-20,5:49:36 AM,7:51:33 PM,4:11:02 AM,9:30:07 PM,5:21:36 AM,8:19:33 PM,12:50:34 PM,7:15:49 PM,14:01:56,America/Los_Angeles,-420.0
20,2019-05-21,5:48:59 AM,7:52:17 PM,4:10:05 AM,9:31:11 PM,5:20:55 AM,8:20:21 PM,12:50:38 PM,7:16:30 PM,14:03:18,America/Los_Angeles,-420.0
21,2019-05-22,5:48:24 AM,7:53:01 PM,4:09:10 AM,9:32:14 PM,5:20:16 AM,8:21:09 PM,12:50:42 PM,7:17:10 PM,14:04:37,America/Los_Angeles,-420.0
22,2019-05-23,5:47:49 AM,7:53:45 PM,4:08:17 AM,9:33:17 PM,5:19:37 AM,8:21:57 PM,12:50:47 PM,7:17:49 PM,14:05:55,America/Los_Angeles,-420.0
23,2019-05-24,5:47:17 AM,7:54:28 PM,4:07:25 AM,9:34:19 PM,5:19:01 AM,8:22:44 PM,12:50:52 PM,7:18:28 PM,14:07:11,America/Los_Angeles,-420.0
24,2019-05-25,5:46:45 AM,7:55:10 PM,4:06:35 AM,9:35:20 PM,5:18:26 AM,8:23:30 PM,12:50:58 PM,7:19:07 PM,14:08:24,America/Los_Angeles,-420.0
25,2019-05-26,5:46:16 AM,7:55:52 PM,4:05:47 AM,9:36:21 PM,5:17:52 AM,8:24:15 PM,12:51:04 PM,7:19:45 PM,14:09:36,America/Los_Angeles,-420.0
26,2019-05-27,5:45:48 AM,7:56:33 PM,4:05:01 AM,9:37:20 PM,5:17:21 AM,8:25:00 PM,12:51:10 PM,7:20:23 PM,14:10:45,America/Los_Angeles,-420.0
27,2019-05-28,5:45:21 AM,7:57:14 PM,4:04:17 AM,9:38:18 PM,5:16:50 AM,8:25:44 PM,12:51:17 PM,7:21:00 PM,14:11:53,America/Los_Angeles,-420.0
28,2019-05-29,5:44:56 AM,7:57:54 PM,4:03:34 AM,9:39:15 PM,5:16:22 AM,8:26:28 PM,12:51:25 PM,7:21:36 PM,14:12:58,America/Los_Angeles,-420.0
29,2019-05-30,5:44:32 AM,7:58:33 PM,4:02:54 AM,9:40:11 PM,5:15:55 AM,8:27:10 PM,12:51:32 PM,7:22:12 PM,14:14:00,America/Los_Angeles,-420.0
30,2019-05-31,5:44:10 AM,7:59:11 PM,4:02:15 AM,9:41:06 PM,5:15:29 AM,8:27:52 PM,12:51:40 PM,7:22:47 PM,14:15:01,America/Los_Angeles,-420.0
31,2019-06-01,5:43:49 AM,7:59:49 PM,4:01:39 AM,9:41:59 PM,5:15:05 AM,8:28:33 PM,12:51:49 PM,7:23:21 PM,14:15:59,America/Los_Angeles,-420.0
32,2019-06-02,5:43:30 AM,8:00:25 PM,4:01:04 AM,9:42:51 PM,5:14:43 AM,8:29:12 PM,12:51:58 PM,7:23:55 PM,14:16:55,America/Los_Angeles,-420.0
33,2019-06-03,5:43:13 AM,8:01:01 PM,4:00:32 AM,9:43:42 PM,5:14:23 AM,8:29:51 PM,12:52:07 PM,7:24:28 PM,14:17:48,America/Los_Angeles,-420.0
34,2019-06-04,5:42:57 AM,8:01:36 PM,4:00:02 AM,9:44:31 PM,5:14:04 AM,8:30:29 PM,12:52:16 PM,7:25:00 PM,14:18:39,America/Los_Angeles,-420.0
35,2019-06-05,5:42:43 AM,8:02:10 PM,3:59:34 AM,9:45:19 PM,5:13:47 AM,8:31:06 PM,12:52:26 PM,7:25:31 PM,14:19:27,America/Los_Angeles,-420.0
36,2019-06-06,5:42:30 AM,8:02:43 PM,3:59:08 AM,9:46:05 PM,5:13:32 AM,8:31:41 PM,12:52:36 PM,7:26:01 PM,14:20:13,America/Los_Angeles,-420.0
37,2019-06-07,5:42:18 AM,8:03:15 PM,3:58:44 AM,9:46:49 PM,5:13:18 AM,8:32:16 PM,12:52:47 PM,7:26:31 PM,14:20:56,America/Los_Angeles,-420.0
38,2019-06-08,5:42:09 AM,8:03:46 PM,3:58:23 AM,9:47:32 PM,5:13:06 AM,8:32:49 PM,12:52:57 PM,7:26:59 PM,14:21:37,America/Los_Angeles,-420.0
39,2019-06-09,5:42:01 AM,8:04:16 PM,3:58:04 AM,9:48:13 PM,5:12:55 AM,8:33:21 PM,12:53:08 PM,7:27:27 PM,14:22:15,America/Los_Angeles,-420.0
40,2019-06-10,5:41:54 AM,8:04:44 PM,3:57:47 AM,9:48:52 PM,5:12:47 AM,8:33:52 PM,12:53:19 PM,7:27:54 PM,14:22:50,America/Los_Angeles,-420.0
41,2019-06-11,5:41:49 AM,8:05:12 PM,3:57:32 AM,9:49:29 PM,5:12:40 AM,8:34:21 PM,12:53:30 PM,7:28:19 PM,14:23:22,America/Los_Angeles,-420.0
